Region,reporting_date,TL,TR,sCh,cCh,deaths,CFR,rainfall_avg,temperature_avg,humidity_avg
West,2011-09-18,2011-09-12,2011-09-18,208,72,2,2.7777777777777777,19.68,19.558571428571433,90.82714285714285
West,2011-09-25,2011-09-19,2011-09-25,162,28,2,7.142857142857142,6.081428571428572,20.345714285714283,86.16428571428571
West,2011-10-02,2011-09-26,2011-10-02,266,82,2,2.4390243902439024,8.368571428571428,20.001428571428573,88.66285714285713
West,2011-10-09,2011-10-03,2011-10-09,179,66,1,1.5151515151515151,6.237142857142857,20.702857142857145,88.02285714285713
West,2011-10-16,2011-10-10,2011-10-16,152,66,0,0.0,11.284285714285714,20.09857142857143,89.99571428571429
West,2011-10-23,2011-10-17,2011-10-23,279,174,3,1.7241379310344829,9.082857142857144,20.16,90.08857142857143
West,2011-10-30,2011-10-24,2011-10-30,227,99,3,3.0303030303030303,6.158571428571428,19.914285714285715,88.39
West,2011-11-06,2011-10-31,2011-11-06,160,50,0,0.0,1.365714285714286,20.33285714285714,87.25
West,2011-11-13,2011-11-07,2011-11-13,45,14,0,0.0,0.527142857142857,20.705714285714286,82.86571428571428
West,2011-11-20,2011-11-14,2011-11-20,93,11,1,9.090909090909092,0.021428571428571432,20.48857142857143,82.12285714285716
West,2011-11-27,2011-11-21,2011-11-27,66,5,0,0.0,0.29571428571428576,19.907142857142855,77.36571428571429
West,2011-12-04,2011-11-28,2011-12-04,52,20,0,0.0,0.018571428571428572,18.315714285714282,64.48
West,2011-12-18,2011-12-12,2011-12-18,60,21,0,0.0,0.07857142857142858,19.140000000000004,63.71
West,2011-12-25,2011-12-19,2011-12-25,17,5,0,0.0,0.028571428571428574,19.74285714285714,64.76285714285714
West,2012-01-01,2011-12-26,2012-01-01,29,0,0,0.0,0.008571428571428572,20.374285714285712,65.34
West,2012-01-08,2012-01-02,2012-01-08,0,0,0,0.0,0.04428571428571428,19.845714285714283,59.199999999999996
West,2012-01-15,2012-01-09,2012-01-15,0,0,0,0.0,0.17285714285714285,20.12142857142857,60.71714285714285
West,2012-01-22,2012-01-16,2012-01-22,0,0,0,0.0,0.018571428571428572,20.374285714285715,64.76
West,2012-01-29,2012-01-23,2012-01-29,35,11,0,0.0,0.002857142857142857,21.054285714285715,65.80999999999999
West,2012-02-05,2012-01-30,2012-02-05,13,5,0,0.0,0.1285714285714286,21.341428571428573,67.02428571428571
West,2012-02-12,2012-02-06,2012-02-12,46,18,0,0.0,0.49571428571428566,21.485714285714288,68.57714285714286
West,2012-02-19,2012-02-13,2012-02-19,18,0,0,0.0,1.3042857142857145,21.82571428571428,77.26714285714286
West,2012-02-26,2012-02-20,2012-02-26,0,0,0,0.0,3.422857142857143,21.669999999999998,77.31714285714285
West,2012-03-04,2012-02-27,2012-03-04,55,15,0,0.0,0.13428571428571429,21.545714285714286,78.21571428571428
West,2012-03-11,2012-03-05,2012-03-11,76,17,0,0.0,0.22,21.75714285714286,75.10142857142857
West,2012-03-18,2012-03-12,2012-03-18,183,63,1,1.5873015873015872,0.7385714285714285,22.321428571428573,70.46571428571428
West,2012-03-25,2012-03-19,2012-03-25,26,6,0,0.0,0.04142857142857143,21.944285714285712,64.49571428571429
West,2012-04-01,2012-03-26,2012-04-01,0,0,0,0.0,2.9900000000000007,22.215714285714284,75.27285714285713
West,2012-04-08,2012-04-02,2012-04-08,132,65,1,1.5384615384615383,3.801428571428571,22.34857142857143,83.44714285714288
West,2012-04-15,2012-04-09,2012-04-15,77,32,0,0.0,7.674285714285714,22.224285714285713,84.33571428571427
West,2012-04-22,2012-04-16,2012-04-22,39,9,0,0.0,9.062857142857144,21.564285714285713,85.77428571428572
West,2012-04-29,2012-04-23,2012-04-29,20,9,0,0.0,3.0042857142857144,22.16142857142857,82.60714285714286
West,2012-05-06,2012-04-30,2012-05-06,224,106,1,0.9433962264150944,3.7657142857142856,21.92428571428571,85.21000000000001
West,2012-05-13,2012-05-07,2012-05-13,108,45,1,2.2222222222222223,5.1571428571428575,21.107142857142858,85.25714285714287
West,2012-05-20,2012-05-14,2012-05-20,69,14,0,0.0,4.717142857142856,21.181428571428572,85.32142857142857
West,2012-05-27,2012-05-21,2012-05-27,0,0,0,0.0,4.297142857142857,21.054285714285715,85.96857142857142
West,2012-06-03,2012-05-28,2012-06-03,0,0,0,0.0,7.121428571428572,20.655714285714286,86.55428571428573
West,2012-06-10,2012-06-04,2012-06-10,113,31,1,3.225806451612903,5.222857142857142,21.06142857142857,84.4542857142857
West,2012-06-17,2012-06-11,2012-06-17,61,36,1,2.7777777777777777,7.078571428571428,20.782857142857143,85.4057142857143
West,2012-06-24,2012-06-18,2012-06-24,404,134,3,2.238805970149253,11.23857142857143,20.494285714285716,86.42571428571429
West,2012-07-01,2012-06-25,2012-07-01,51,27,0,0.0,15.642857142857144,19.861428571428572,87.58571428571427
West,2012-07-08,2012-07-02,2012-07-08,55,36,0,0.0,9.552857142857144,19.431428571428572,89.71857142857142
West,2012-07-15,2012-07-09,2012-07-15,0,0,0,0.0,8.667142857142858,19.964285714285715,89.01571428571428
West,2012-07-22,2012-07-16,2012-07-22,155,0,0,0.0,4.8028571428571425,20.25428571428571,87.69142857142856
West,2012-07-29,2012-07-23,2012-07-29,56,30,0,0.0,2.472857142857143,19.844285714285714,88.59
West,2012-08-05,2012-07-30,2012-08-05,403,219,5,2.28310502283105,10.874285714285714,19.96142857142857,89.88285714285715
West,2012-08-12,2012-08-06,2012-08-12,225,109,3,2.752293577981652,7.852857142857144,19.622857142857146,89.71285714285715
West,2012-08-19,2012-08-13,2012-08-19,170,94,4,4.25531914893617,11.371428571428572,19.934285714285714,89.22571428571428
West,2012-08-26,2012-08-20,2012-08-26,187,42,1,2.380952380952381,11.83,19.634285714285713,87.16571428571429
West,2012-09-02,2012-08-27,2012-09-02,110,50,0,0.0,16.5,19.810000000000002,90.70142857142856
West,2012-09-09,2012-09-03,2012-09-09,146,57,1,1.7543859649122806,14.18142857142857,19.610000000000003,89.38142857142859
West,2012-09-16,2012-09-10,2012-09-16,121,78,1,1.282051282051282,13.459999999999999,19.814285714285717,90.05857142857143
West,2012-09-23,2012-09-17,2012-09-23,203,48,1,2.083333333333333,8.502857142857144,20.220000000000002,87.75857142857141
West,2012-09-30,2012-09-24,2012-09-30,212,58,1,1.7241379310344829,9.415714285714285,20.017142857142858,88.44285714285716
West,2012-10-07,2012-10-01,2012-10-07,48,13,0,0.0,17.91,20.21,89.13714285714286
West,2012-10-14,2012-10-08,2012-10-14,272,96,2,2.083333333333333,6.972857142857143,20.344285714285714,87.89857142857143
West,2012-10-21,2012-10-15,2012-10-21,103,41,0,0.0,8.895714285714286,20.194285714285716,90.39142857142858
West,2012-10-28,2012-10-22,2012-10-28,42,0,1,0.0,5.941428571428572,20.085714285714285,88.91857142857144
West,2012-11-04,2012-10-29,2012-11-04,221,126,2,1.5873015873015872,5.361428571428571,20.724285714285713,84.91142857142859
West,2012-11-11,2012-11-05,2012-11-11,154,18,1,5.555555555555555,8.56,19.948571428571427,88.93571428571428
West,2012-11-18,2012-11-12,2012-11-18,9,0,0,0.0,0.6242857142857143,20.52857142857143,86.21714285714286
West,2012-11-25,2012-11-19,2012-11-25,0,0,0,0.0,1.3171428571428572,21.002857142857142,83.86428571428571
West,2012-12-02,2012-11-26,2012-12-02,70,16,1,6.25,0.52,20.742857142857144,81.85857142857142
West,2012-12-09,2012-12-03,2012-12-09,36,9,0,0.0,0.5985714285714285,21.035714285714285,79.34714285714287
West,2012-12-16,2012-12-10,2012-12-16,60,8,0,0.0,0.06142857142857143,20.457142857142856,70.41
West,2012-12-23,2012-12-17,2012-12-23,21,8,0,0.0,0.0014285714285714286,19.830000000000002,70.45714285714287
West,2012-12-30,2012-12-24,2012-12-30,0,0,0,0.0,0.10714285714285714,19.455714285714286,69.09714285714286
West,2013-01-06,2012-12-31,2013-01-06,0,0,0,0.0,0.3114285714285714,20.534285714285716,65.3442857142857
West,2013-01-13,2013-01-07,2013-01-13,0,0,0,0.0,0.14285714285714285,20.232857142857142,64.96142857142857
West,2013-01-20,2013-01-14,2013-01-20,31,0,0,0.0,0.06857142857142857,21.807142857142853,69.8742857142857
West,2013-01-27,2013-01-21,2013-01-27,22,0,0,0.0,0.6657142857142857,22.528571428571432,76.30714285714286
West,2013-02-03,2013-01-28,2013-02-03,37,21,0,0.0,0.5885714285714286,20.744285714285713,65.64714285714287
West,2013-02-10,2013-02-04,2013-02-10,0,0,0,0.0,0.04857142857142858,21.904285714285717,64.22571428571429
West,2013-02-17,2013-02-11,2013-02-17,13,6,0,0.0,0.08571428571428573,22.205714285714286,74.47
West,2013-02-24,2013-02-18,2013-02-24,26,0,0,0.0,0.17857142857142855,22.46142857142857,71.61
West,2013-03-03,2013-02-25,2013-03-03,111,32,1,3.125,1.441428571428571,23.029999999999998,77.73428571428572
West,2013-03-10,2013-03-04,2013-03-10,30,10,0,0.0,3.1342857142857143,22.595714285714287,81.83142857142857
West,2013-03-17,2013-03-11,2013-03-17,85,41,1,2.4390243902439024,7.911428571428572,21.84714285714286,81.51857142857143
West,2013-03-24,2013-03-18,2013-03-24,0,0,0,0.0,2.41,21.93,82.89571428571428
West,2013-03-31,2013-03-25,2013-03-31,12,3,0,0.0,3.5214285714285714,21.24142857142857,83.98714285714287
West,2013-04-07,2013-04-01,2013-04-07,49,14,0,0.0,2.7899999999999996,21.992857142857144,81.79285714285713
West,2013-04-14,2013-04-08,2013-04-14,0,0,0,0.0,5.808571428571429,21.889999999999997,83.42714285714285
West,2013-04-21,2013-04-15,2013-04-21,59,0,0,0.0,3.41,21.61285714285714,83.6857142857143
West,2013-04-28,2013-04-22,2013-04-28,0,0,0,0.0,6.064285714285715,21.165714285714284,85.31428571428572
West,2013-05-05,2013-04-29,2013-05-05,170,56,0,0.0,3.982857142857143,21.608571428571427,84.69571428571429
West,2013-05-12,2013-05-06,2013-05-12,361,39,1,2.564102564102564,3.6942857142857144,21.428571428571427,84.98571428571428
West,2013-05-19,2013-05-13,2013-05-19,253,75,1,1.3333333333333337,5.351428571428571,21.32857142857143,86.30285714285715
West,2013-05-26,2013-05-20,2013-05-26,64,34,1,2.941176470588235,4.718571428571429,21.642857142857146,84.66285714285712
West,2013-06-02,2013-05-27,2013-06-02,126,86,2,2.3255813953488373,6.7957142857142845,21.202857142857145,84.09857142857143
West,2013-06-09,2013-06-03,2013-06-09,0,0,0,0.0,5.692857142857142,20.92285714285714,85.41142857142857
West,2013-06-16,2013-06-10,2013-06-16,88,18,0,0.0,4.02,21.33857142857143,82.9057142857143
West,2013-06-23,2013-06-17,2013-06-23,57,32,1,3.125,3.711428571428572,21.154285714285713,87.06571428571428
West,2013-06-30,2013-06-24,2013-06-30,149,30,1,3.333333333333333,7.637142857142856,20.322857142857142,87.59714285714287
West,2013-07-07,2013-07-01,2013-07-07,149,26,1,3.8461538461538463,11.415714285714285,19.770000000000003,90.02857142857142
West,2013-07-14,2013-07-08,2013-07-14,185,0,0,0.0,7.355714285714287,20.115714285714287,84.73142857142857
West,2013-07-21,2013-07-15,2013-07-21,0,0,0,0.0,4.928571428571429,20.217142857142857,87.12428571428572
West,2013-07-28,2013-07-22,2013-07-28,175,56,1,1.7857142857142856,4.1814285714285715,20.060000000000002,88.43285714285715
West,2013-08-04,2013-07-29,2013-08-04,172,109,2,1.834862385321101,5.932857142857143,19.464285714285715,88.67428571428572
West,2013-08-11,2013-08-05,2013-08-11,93,0,0,0.0,6.35,19.66428571428571,90.67428571428572
West,2013-08-18,2013-08-12,2013-08-18,101,23,0,0.0,3.9499999999999997,20.34,86.73
West,2013-08-25,2013-08-19,2013-08-25,99,32,2,6.25,10.975714285714286,19.93142857142857,87.30428571428571
West,2013-09-01,2013-08-26,2013-09-01,310,86,3,3.488372093023256,9.319999999999999,19.918571428571425,88.83285714285715
West,2013-09-08,2013-09-02,2013-09-08,0,0,0,0.0,8.151428571428571,19.884285714285713,87.73714285714287
West,2013-09-15,2013-09-09,2013-09-15,188,36,0,0.0,8.277142857142858,20.134285714285713,86.43857142857144
West,2013-09-22,2013-09-16,2013-09-22,38,0,0,0.0,8.727142857142857,20.992857142857144,85.2757142857143
West,2013-09-29,2013-09-23,2013-09-29,169,77,3,3.896103896103896,7.961428571428572,20.112857142857145,87.05857142857143
West,2013-10-06,2013-09-30,2013-10-06,0,0,0,0.0,8.817142857142857,19.798571428571424,88.45571428571428
West,2013-10-13,2013-10-07,2013-10-13,43,7,0,0.0,6.941428571428572,19.798571428571428,88.87285714285714
West,2013-10-20,2013-10-14,2013-10-20,378,163,1,0.6134969325153374,7.2700000000000005,20.15857142857143,87.54285714285713
West,2013-10-27,2013-10-21,2013-10-27,96,0,0,0.0,7.087142857142857,19.664285714285715,87.88142857142859
West,2013-11-03,2013-10-28,2013-11-03,47,22,0,0.0,2.597142857142857,20.470000000000002,84.96000000000001
West,2013-11-10,2013-11-04,2013-11-10,0,0,0,0.0,2.5442857142857145,20.36428571428571,81.05428571428571
West,2013-11-17,2013-11-11,2013-11-17,0,0,0,0.0,8.415714285714285,19.990000000000002,87.55571428571429
West,2013-11-24,2013-11-18,2013-11-24,68,24,0,0.0,2.2828571428571425,20.51142857142857,87.31285714285714
West,2013-12-01,2013-11-25,2013-12-01,1,1,0,0.0,0.13857142857142857,20.830000000000002,82.37
West,2013-12-08,2013-12-02,2013-12-08,51,26,1,3.8461538461538463,3.752857142857143,20.852857142857143,83.97142857142856
West,2013-12-15,2013-12-09,2013-12-15,119,50,1,2.0,0.6528571428571428,19.342857142857145,79.72142857142858
West,2013-12-22,2013-12-16,2013-12-22,42,7,0,0.0,0.004285714285714286,18.534285714285716,68.37571428571428
West,2013-12-29,2013-12-23,2013-12-29,0,0,0,0.0,0.35142857142857137,21.06714285714286,68.49142857142859
West,2014-01-05,2013-12-30,2014-01-05,9,6,0,0.0,0.0014285714285714286,20.009999999999998,62.93
West,2014-01-12,2014-01-06,2014-01-12,64,28,0,0.0,0.0014285714285714286,19.99857142857143,60.55285714285714
West,2014-01-19,2014-01-13,2014-01-19,16,9,0,0.0,0.09428571428571428,21.03142857142857,63.91714285714287
West,2014-01-26,2014-01-20,2014-01-26,36,5,0,0.0,0.11,21.342857142857138,59.67000000000001
West,2014-02-02,2014-01-27,2014-02-02,0,0,0,0.0,0.08571428571428572,21.66857142857143,76.87571428571428
West,2014-02-09,2014-02-03,2014-02-09,61,22,0,0.0,0.004285714285714286,21.638571428571428,58.95428571428572
West,2014-02-16,2014-02-10,2014-02-16,0,0,0,0.0,0.34142857142857147,20.949999999999996,57.547142857142866
West,2014-02-23,2014-02-17,2014-02-23,31,17,0,0.0,0.0,21.577142857142857,58.49
West,2014-03-02,2014-02-24,2014-03-02,66,32,0,0.0,3.931428571428572,21.735714285714288,79.30999999999999
West,2014-03-09,2014-03-03,2014-03-09,0,0,0,0.0,0.8328571428571429,21.77285714285714,77.35857142857142
West,2014-03-16,2014-03-10,2014-03-16,120,69,2,2.898550724637681,2.801428571428571,22.184285714285714,69.51
West,2014-03-23,2014-03-17,2014-03-23,5,0,0,0.0,0.7285714285714285,22.56,79.76714285714286
West,2014-03-30,2014-03-24,2014-03-30,0,0,0,0.0,3.807142857142857,21.505714285714284,84.79285714285713
West,2014-04-06,2014-03-31,2014-04-06,112,45,0,0.0,2.0428571428571427,22.32714285714286,81.2042857142857
West,2014-04-13,2014-04-07,2014-04-13,49,23,0,0.0,3.077142857142857,21.66142857142857,84.86428571428571
West,2014-04-20,2014-04-14,2014-04-20,15,0,0,0.0,6.234285714285713,21.79714285714286,83.8442857142857
West,2014-04-27,2014-04-21,2014-04-27,265,84,2,2.380952380952381,6.611428571428571,21.53142857142857,86.01142857142858
West,2014-05-04,2014-04-28,2014-05-04,209,71,0,0.0,6.175714285714284,21.55142857142857,85.81857142857143
West,2014-05-11,2014-05-05,2014-05-11,141,75,1,1.3333333333333337,6.821428571428572,21.501428571428573,85.92714285714285
West,2014-05-18,2014-05-12,2014-05-18,0,0,0,0.0,3.8085714285714287,21.055714285714288,85.57714285714285
West,2014-05-25,2014-05-19,2014-05-25,120,0,0,0.0,1.8085714285714285,21.84714285714286,83.33428571428571
West,2014-06-01,2014-05-26,2014-06-01,288,125,2,1.6,4.178571428571428,21.562857142857144,85.10857142857142
West,2014-06-08,2014-06-02,2014-06-08,64,25,0,0.0,5.142857142857143,21.447142857142858,83.98142857142857
West,2014-06-15,2014-06-09,2014-06-15,0,0,0,0.0,5.311428571428571,21.361428571428572,85.03714285714287
West,2014-06-22,2014-06-16,2014-06-22,0,0,0,0.0,4.852857142857142,21.662857142857142,82.94285714285714
West,2014-06-29,2014-06-23,2014-06-29,151,0,0,0.0,4.1242857142857146,21.117142857142856,83.51
West,2014-07-06,2014-06-30,2014-07-06,73,43,2,4.651162790697675,6.502857142857144,21.102857142857143,85.27857142857144
West,2014-07-13,2014-07-07,2014-07-13,12,6,0,0.0,3.5871428571428576,20.74142857142857,85.01571428571428
West,2014-07-20,2014-07-14,2014-07-20,144,27,1,3.7037037037037033,5.08,21.050000000000004,84.69142857142856
West,2014-07-27,2014-07-21,2014-07-27,23,0,0,0.0,4.2942857142857145,20.45,86.25428571428571
West,2014-08-03,2014-07-28,2014-08-03,16,8,0,0.0,4.062857142857143,20.532857142857143,87.69000000000001
West,2014-08-10,2014-08-04,2014-08-10,263,142,4,2.8169014084507045,8.165714285714285,20.012857142857143,87.74714285714288
West,2014-08-17,2014-08-11,2014-08-17,107,36,1,2.7777777777777777,10.105714285714285,19.997142857142855,88.27000000000001
West,2014-08-24,2014-08-18,2014-08-24,0,0,0,0.0,7.802857142857143,19.777142857142856,86.13857142857144
West,2014-08-31,2014-08-25,2014-08-31,281,106,1,0.9433962264150944,10.219999999999999,20.32714285714286,87.62571428571427
West,2014-09-07,2014-09-01,2014-09-07,0,0,0,0.0,8.532857142857143,19.574285714285715,87.75428571428573
West,2014-09-14,2014-09-08,2014-09-14,45,28,0,0.0,9.462857142857143,20.31714285714286,87.08285714285715
West,2014-09-21,2014-09-15,2014-09-21,76,0,0,0.0,6.234285714285714,19.854285714285716,87.51285714285714
West,2014-09-28,2014-09-22,2014-09-28,175,48,1,2.083333333333333,11.487142857142857,19.955714285714286,87.88428571428572
West,2014-10-05,2014-09-29,2014-10-05,0,0,0,0.0,5.961428571428571,20.102857142857143,86.85857142857142
West,2014-10-12,2014-10-06,2014-10-12,81,39,0,0.0,3.698571428571429,20.65857142857143,86.11
West,2014-10-19,2014-10-13,2014-10-19,109,16,0,0.0,3.6585714285714284,20.69,87.33285714285715
West,2014-10-26,2014-10-20,2014-10-26,187,55,0,0.0,6.5042857142857144,20.485714285714288,86.71142857142857
West,2014-11-02,2014-10-27,2014-11-02,159,79,2,2.5316455696202533,8.034285714285714,20.17142857142857,88.49857142857142
West,2014-11-09,2014-11-03,2014-11-09,51,29,1,3.4482758620689653,5.187142857142857,20.727142857142855,86.4814285714286
West,2014-11-16,2014-11-10,2014-11-16,24,13,0,0.0,1.8014285714285712,21.004285714285714,84.68857142857142
West,2014-11-23,2014-11-17,2014-11-23,0,0,0,0.0,2.15,20.59857142857143,79.91571428571429
West,2014-11-30,2014-11-24,2014-11-30,12,6,0,0.0,0.054285714285714284,20.69714285714286,78.55571428571429
West,2014-12-07,2014-12-01,2014-12-07,11,0,0,0.0,0.30857142857142855,20.764285714285712,70.9057142857143
West,2014-12-14,2014-12-08,2014-12-14,0,0,0,0.0,0.05,20.502857142857145,69.4742857142857
West,2014-12-21,2014-12-15,2014-12-21,48,14,0,0.0,0.0,20.464285714285715,61.8842857142857
West,2014-12-28,2014-12-22,2014-12-28,0,0,0,0.0,0.0,19.952857142857145,63.885714285714286
West,2015-01-04,2014-12-29,2015-01-04,31,18,1,5.555555555555555,0.0014285714285714286,19.974285714285713,62.155714285714275
West,2015-01-11,2015-01-05,2015-01-11,0,0,0,0.0,0.014285714285714285,18.164285714285715,55.80428571428571
West,2015-01-18,2015-01-12,2015-01-18,0,0,0,0.0,0.04,19.357142857142858,55.269999999999996
West,2015-01-25,2015-01-19,2015-01-25,44,0,0,0.0,0.17142857142857143,21.275714285714287,57.65142857142858
West,2015-02-01,2015-01-26,2015-02-01,7,2,0,0.0,0.004285714285714286,21.677142857142854,62.037142857142854
West,2015-02-08,2015-02-02,2015-02-08,0,0,0,0.0,0.19714285714285712,22.255714285714284,68.76285714285714
West,2015-02-15,2015-02-09,2015-02-15,0,0,0,0.0,0.27571428571428575,22.00142857142857,69.82714285714286
